Series_Complete_18PlusPop_Pct,SVI_CTGY,per_gop,life_expectancy,per_foodinsecurity,med_household_income,per_rural,per_65andover,per_18andyounger,per_broadband,per_BIPOC,per_uninsured,primarycarephysicians_ratio,per_flushotvaccine,per_somecollege,per_unemployed,per_poverty
0.579,A,0.6655379724967175,78.5,0.06,102619,1,0.177,0.199,0.79,0.14800000000000002,0.09,3199,0.53,0.56,0.024,0.05
0.252,C,0.6836559139784946,78.1,0.15,45299,1,0.245,0.18600000000000003,0.53,0.29500000000000004,0.17,3958,0.47,0.49,0.039,0.173
0.632,A,0.6290230703503276,81.7,0.08,59442,1,0.247,0.21,0.76,0.009,0.05,793,0.21,0.74,0.031,0.08900000000000001
0.728,C,0.3610670341295028,79.6,0.12,71891,0.021,0.145,0.234,0.88,0.126,0.06,1152,0.44,0.67,0.037,0.126
0.758,B,0.5204161006815042,77.7,0.14,50702,0.5770000000000001,0.191,0.18,0.82,0.022,0.12,771,0.43,0.67,0.032,0.124
0.733,B,0.42059703209478894,77.4,0.11,51903,0.61,0.227,0.17600000000000002,0.8,0.009,0.05,1333,0.47,0.63,0.02799999999999999,0.108
0.569,A,0.6911330049261084,80.3,0.09,51111,1,0.233,0.209,0.83,0.029,0.11,1712,0.5,0.63,0.022,0.123
0.62,A,0.6245131089413285,80.1,0.08,65905,0.35100000000000003,0.19,0.212,0.82,0.027,0.06,1982,0.56,0.65,0.02899999999999999,0.073
0.218,C,0.7465076188400341,76.7,0.12,60254,0.35200000000000004,0.14400000000000002,0.238,0.8,0.11500000000000002,0.17,2534,0.51,0.57,0.033,0.125
0.621,A,0.4664276073248857,81.8,0.08,92773,0.159,0.258,0.197,0.87,0.136,0.08,821,0.56,0.76,0.027,0.05799999999999999
0.662,D,0.6965246172941663,73.6,0.17,41427,0.675,0.181,0.262,0.66,0.21999999999999997,0.12,1906,0.46,0.54,0.033,0.168
0.486,C,0.8082251082251082,74.9,0.16,40562,1,0.21,0.202,0.7,0.141,0.16,2655,0.44,0.34,0.03,0.166
0.479,A,0.9307553956834532,78.8,0.12,64424,1,0.249,0.226,0.82,0.021,0.17,1892,0.27,0.78,0.027,0.106
0.364,D,0.6952806625476535,74.5,0.16,41675,0.6659999999999999,0.141,0.244,0.66,0.28900000000000003,0.2,1959,0.37,0.39,0.039,0.202
0.73,A,0.5497337453158898,78.3,0.12,67815,0.362,0.194,0.218,0.83,0.053,0.07,1658,0.55,0.64,0.031,0.083
0.562,B,0.762015503875969,79.8,0.11,51472,0.364,0.243,0.233,0.63,0.14800000000000002,0.14,1117,0.21,0.73,0.055,0.151
0.894,B,0.6377185439954142,78.9,0.12,60148,1,0.319,0.13699999999999998,0.75,0.014,0.06,4434,0.53,0.59,0.06,0.098
0.29,A,0.6583040098990758,82.3,0.06,113332,0.099,0.124,0.26899999999999996,0.94,0.046,0.11,2517,0.53,0.82,0.027,0.045
0.721,C,0.4273525721455458,79.1,0.12,59339,0.39,0.234,0.18600000000000003,0.83,0.02399999999999999,0.1,1529,0.41,0.64,0.037,0.12
0.395,D,0.7513103448275862,72.8,0.19,42115,0.569,0.195,0.232,0.72,0.161,0.14,17296,0.39,0.44,0.043,0.225
0.67,C,0.5669738652891646,76.3,0.12,53439,0.2,0.202,0.197,0.77,0.05,0.06,1261,0.5,0.59,0.057,0.152
0.506,A,0.8002098635886674,79.6,0.12,56229,0.363,0.206,0.228,0.79,0.017,0.06,1862,0.4,0.82,0.037,0.101
0.172,C,0.9025303382390912,74.4,0.17,44680,0.994,0.172,0.232,0.66,0.041,0.19,6299,0.38,0.32,0.04099999999999999,0.161
0.5720000000000001,A,0.7877578875531523,78.2,0.09,58943,0.597,0.179,0.239,0.81,0.008,0.06,1267,0.34,0.67,0.033,0.092
0.738,A,0.5124847425445669,83.3,0.04,101891,0.188,0.126,0.264,0.91,0.024,0.03,1138,0.54,0.86,0.02799999999999999,0.043
0.25,A,0.8160497315625883,78.6,0.1,61804,0.999,0.221,0.193,0.68,0.027,0.09,6411,0.52,0.57,0.02899999999999999,0.1
0.59,A,0.6553947912360479,81.4,0.07,65879,0.723,0.209,0.215,0.78,0.01,0.06,2038,0.36,0.65,0.032,0.07400000000000001
0.585,B,0.5702803371887865,80.8,0.14,55628,0.596,0.314,0.154,0.81,0.04,0.17,1267,0.54,0.6,0.037,0.131
0.397,B,0.8376193975018369,74.7,0.15,41930,1,0.289,0.229,0.7,0.021,0.15,2508,0.39,0.48,0.037,0.194
0.601,A,0.6361500168541796,77.9,0.1,59407,0.254,0.233,0.182,0.8,0.026,0.05,1308,0.49,0.7,0.045,0.105
0.445,B,0.6967288075976081,79.8,0.15,55000,0.792,0.239,0.212,0.75,0.065,0.1,1372,0.28,0.52,0.07,0.149
0.589,A,0.6206428248076052,81.1,0.09,60139,1,0.209,0.207,0.78,0.012,0.06,3727,0.54,0.66,0.02799999999999999,0.098
0.31,A,0.8534722222222222,85.5,0.13,55712,1,0.242,0.192,0.73,0.013,0.11,2608,0.44,0.77,0.033,0.129
0.652,C,0.6510700265923769,76.8,0.13,60143,0.76,0.16699999999999998,0.236,0.8,0.14800000000000002,0.08,3028,0.49,0.45,0.036,0.121
0.583,D,0.5749991999231926,74.9,0.19,41604,0.483,0.17800000000000002,0.233,0.71,0.44099999999999995,0.13,1046,0.39,0.65,0.055,0.215
0.528,B,0.7508581752484191,75,0.14,50496,0.619,0.208,0.225,0.74,0.012,0.1,4970,0.4,0.54,0.037,0.133
0.634,A,0.6914525094658825,80.9,0.11,75197,0.612,0.18600000000000003,0.241,0.85,0.013,0.06,2067,0.46,0.71,0.02899999999999999,0.068
0.63,B,0.5737359286171454,79.4,0.11,58660,0.794,0.241,0.207,0.79,0.046,0.05,1100,0.44,0.73,0.06,0.112
0.51,C,0.7456122058874639,77.1,0.1,52949,0.358,0.16699999999999998,0.18600000000000003,0.78,0.07300000000000001,0.13,1623,0.51,0.63,0.02799999999999999,0.153
0.56,B,0.4485102420856611,81.3,0.14,51630,0.5539999999999999,0.16399999999999998,0.127,0.83,0.02,0.13,1332,0.56,0.76,0.035,0.214
0.6940000000000001,C,0.5496104640558639,75.6,0.13,57606,0.197,0.095,0.268,0.86,0.215,0.09,2512,0.47,0.71,0.038,0.12
0.545,D,0.2540136703226832,73.7,0.23,29209,1,0.187,0.19,0.63,0.712,0.13,1813,0.31,0.64,0.045,0.364
0.547,A,0.695527349652463,79.1,0.11,68435,0.6679999999999999,0.197,0.217,0.79,0.013,0.06,3193,0.63,0.7,0.027,0.086
0.46,A,0.8493242115801769,81.1,0.12,51004,0.677,0.227,0.241,0.75,0.013,0.11,1355,0.46,0.69,0.024,0.118
0.561,C,0.6541375228666738,76.2,0.14,61464,0.293,0.211,0.21600000000000005,0.8,0.045,0.07,1334,0.42,0.69,0.047,0.133
0.7929999999999999,D,0.6286380846751062,76,0.16,46201,0.337,0.156,0.26,0.66,0.423,0.13,1866,0.5,0.56,0.057,0.199
0.8440000000000001,B,0.1271933680980627,84,0.1,121795,0,0.161,0.134,0.88,0.062,0.05,629,0.4,0.88,0.022,0.095
0.611,D,0.47209761349363,76.1,0.16,55198,0.5920000000000001,0.16399999999999998,0.203,0.74,0.482,0.08,2975,0.48,0.45,0.059,0.187
0.27699999999999997,D,0.5247734721418932,73,0.18,40011,0.66,0.193,0.249,0.49,0.521,0.14,1464,0.33,0.56,0.039,0.273
0.675,A,0.6722222222222223,76.4,0.09,53197,1,0.247,0.211,0.75,0.006,0.07,1377,0.37,0.71,0.025,0.109
0.8009999999999999,B,0.1818504985666368,79.9,0.11,75456,0,0.119,0.191,0.87,0.108,0.1,722,0.5,0.76,0.027,0.121
0.619,B,0.6964190940026849,76.8,0.15,52565,0.5660000000000001,0.21600000000000005,0.197,0.73,0.016,0.08,1280,0.52,0.6,0.054,0.11
0.635,D,0.5747783251231527,72.5,0.21,38475,0.598,0.222,0.223,0.67,0.448,0.14,1671,0.4,0.49,0.06,0.237
0.396,D,0.7461206896551724,78.7,0.12,58562,1,0.16399999999999998,0.162,0.75,0.094,0.14,6666,0.24,0.38,0.04,0.17600000000000002
0.633,D,0.7294538943598926,74.7,0.17,37000,0.721,0.261,0.161,0.64,0.046,0.08,3190,0.3,0.47,0.055,0.235
0.42,D,0.8616650397434109,75.3,0.18,34751,1,0.204,0.229,0.69,0.014,0.08,15888,0.34,0.39,0.042,0.252
0.6609999999999999,A,0.2660246189170228,80.7,0.11,60555,1,0.179,0.202,0.82,0.015,0.05,1100,0.58,0.71,0.031,0.091
0.6459999999999999,B,0.5716870242899811,80.5,0.09,67515,0.213,0.184,0.234,0.79,0.04100000000000001,0.12,1387,0.61,0.57,0.034,0.105
0.428,C,0.7606490872210954,75.9,0.19,43106,1,0.187,0.222,0.69,0.197,0.17,5966,0.45,0.49,0.067,0.199
0.5920000000000001,D,0.691609827163764,76.5,0.15,45623,0.141,0.128,0.262,0.81,0.078,0.11,1831,0.41,0.62,0.04099999999999999,0.187
0.698,C,0.42603886780114014,78.7,0.1,69857,0.098,0.173,0.205,0.82,0.057,0.04,1893,0.54,0.64,0.037,0.113
0.69,B,0.7120237506185056,75.8,0.12,49965,0.5,0.299,0.168,0.81,0.08,0.11,1690,0.21,0.66,0.043,0.139
0.655,B,0.6193512614360964,78.9,0.14,63712,0.43,0.326,0.147,0.85,0.10599999999999998,0.14,2279,0.57,0.61,0.052,0.102
0.537,D,0.2560229445506692,72.3,0.27,29572,1,0.201,0.209,0.54,0.6799999999999999,0.12,3047,0.24,0.62,0.052,0.33899999999999997
0.745,A,0.4443362026286791,81.7,0.11,71880,0.276,0.205,0.198,0.89,0.018,0.08,975,0.54,0.73,0.039,0.092
0.628,D,0.6254452577602067,76.3,0.14,49079,0.31,0.292,0.185,0.81,0.131,0.18,1714,0.46,0.5,0.038,0.149
0.531,B,0.7638318407290193,77.9,0.12,67054,0.503,0.16699999999999998,0.231,0.81,0.14800000000000002,0.14,2628,0.55,0.63,0.031,0.104
0.493,D,0.7555768583050496,76.4,0.17,57513,0.5660000000000001,0.16,0.238,0.78,0.093,0.2,3574,0.41,0.53,0.035,0.14800000000000002
0.612,D,0.32456010828103854,76.8,0.13,53022,0,0.133,0.231,0.76,0.417,0.11,1880,0.48,0.67,0.035,0.151
0.807,C,0.28656964656964656,82,0.08,90230,0.134,0.197,0.202,0.89,0.038,0.08,1056,0.44,0.65,0.02799999999999999,0.07400000000000001
0.755,A,0.20778254353780165,81.8,0.1,76483,0.26,0.156,0.174,0.85,0.026,0.04,550,0.59,0.81,0.018,0.105
0.74,D,0.5755627009646302,74.7,0.21,39808,1,0.236,0.197,0.61,0.418,0.13,2568,0.34,0.6,0.047,0.226
0.7140000000000001,A,0.5404917516802132,80,0.07,66994,0.247,0.153,0.233,0.86,0.034,0.06,1157,0.56,0.73,0.03,0.071
0.672,A,0.6385208621712478,79.5,0.09,55562,0.5820000000000001,0.225,0.229,0.78,0.011,0.05,2245,0.65,0.65,0.024,0.112
0.502,C,0.6898304378619339,76.9,0.14,58271,0.259,0.181,0.23,0.81,0.125,0.07,1467,0.49,0.61,0.04,0.129
0.54,C,0.7734635835291208,77.8,0.14,59250,0.6970000000000001,0.187,0.217,0.77,0.116,0.21,3429,0.47,0.51,0.026,0.107
0.6779999999999999,A,0.6184229918938836,77.7,0.09,58834,1,0.32,0.16,0.67,0.169,0.11,3590,0.55,0.56,0.026,0.138
0.557,D,0.7400540275049116,77.3,0.17,47519,0.545,0.162,0.226,0.75,0.042,0.11,1600,0.48,0.53,0.043,0.16899999999999998
0.77,B,0.4444466343825984,83.2,0.09,95761,0.001,0.153,0.217,0.91,0.031,0.08,1012,0.48,0.7,0.02799999999999999,0.095
0.433,C,0.7848268569918054,74.8,0.2,37591,0.8009999999999999,0.264,0.205,0.58,0.021,0.11,4342,0.38,0.49,0.05,0.233
0.56,B,0.760233918128655,78.3,0.09,51510,1,0.227,0.234,0.75,0.009,0.07,3096,0.47,0.56,0.019,0.125
0.5820000000000001,A,0.6845703702244202,81.6,0.05,73565,0.185,0.166,0.233,0.83,0.067,0.06,934,0.59,0.79,0.024,0.069
0.451,D,0.8025485018941568,76.4,0.18,52511,0.665,0.203,0.227,0.67,0.16799999999999998,0.21,3301,0.37,0.56,0.048,0.155
0.26,A,0.638578204602682,78.9,0.09,76580,0.201,0.109,0.259,0.86,0.215,0.14,6309,0.46,0.65,0.02899999999999999,0.068
0.589,C,0.7202313996464728,76.8,0.14,51286,1,0.185,0.23,0.73,0.05700000000000001,0.08,3021,0.47,0.52,0.039,0.14400000000000002
0.695,A,0.6068015739179314,82.4,0.1,92136,0.26899999999999996,0.123,0.307,0.9,0.014,0.11,1955,0.5,0.76,0.027,0.05
0.441,D,0.8368330464716007,73.7,0.18,44836,0.6970000000000001,0.214,0.22,0.71,0.132,0.12,2055,0.4,0.53,0.034,0.172
0.6,C,0.6625787024363536,77.4,0.14,53146,0.643,0.196,0.23,0.74,0.015,0.07,1195,0.48,0.58,0.045,0.124
0.377,A,0.7744691237490847,80.4,0.09,60622,1,0.24,0.196,0.73,0.02,0.1,3043,0.46,0.59,0.04,0.09
0.645,D,0.6240708524434604,76.9,0.19,38044,1,0.298,0.165,0.64,0.086,0.09,11881,0.35,0.42,0.064,0.202
0.536,D,0.6571319116332525,77.3,0.17,53083,0.194,0.106,0.226,0.86,0.18700000000000003,0.15,4676,0.31,0.61,0.039,0.118
0.648,D,0.2514225711285564,75.2,0.18,44773,0.153,0.14800000000000002,0.239,0.78,0.7300000000000001,0.13,1228,0.42,0.67,0.052,0.201
0.562,D,0.8409570724841661,74.8,0.17,35878,0.996,0.222,0.185,0.48,0.03900000000000001,0.12,3924,0.36,0.48,0.04099999999999999,0.271
0.701,A,0.5690352020860496,79.5,0.08,63975,0.506,0.19,0.211,0.81,0.017,0.05,1882,0.61,0.71,0.024,0.087
0.7759999999999999,B,0.4463572007000862,79,0.12,71118,0.171,0.185,0.228,0.83,0.16399999999999998,0.1,1613,0.43,0.63,0.048,0.1
0.458,B,0.7397081813444503,76.8,0.1,60980,0.68,0.165,0.243,0.8,0.015,0.11,3656,0.51,0.5,0.031,0.078
0.5760000000000001,C,0.6236497912137212,76.8,0.12,54099,0.445,0.222,0.192,0.78,0.059,0.07,1652,0.46,0.56,0.049,0.131
0.638,B,0.5760755508919202,77.7,0.09,60322,0.264,0.18,0.234,0.78,0.026,0.06,2175,0.61,0.65,0.024,0.11
0.6609999999999999,A,0.5637834093872229,80.8,0.11,69859,0.428,0.18899999999999997,0.213,0.83,0.02,0.06,1015,0.52,0.72,0.037,0.097
0.516,C,0.7354360943499726,75.1,0.16,48283,0.614,0.201,0.22,0.73,0.019,0.09,2439,0.45,0.52,0.055,0.155
0.457,D,0.35677855533151465,71.5,0.16,37710,0.72,0.197,0.198,0.57,0.632,0.12,5714,0.38,0.39,0.04,0.254
0.399,C,0.7350763185733716,74.4,0.17,43309,1,0.194,0.228,0.65,0.243,0.13,6912,0.4,0.47,0.02799999999999999,0.168
0.5529999999999999,C,0.8064745011086475,73.3,0.16,45469,0.853,0.212,0.21600000000000005,0.72,0.064,0.13,2870,0.48,0.47,0.052,0.17
0.648,D,0.5075085217008843,78.4,0.15,56079,0.064,0.149,0.243,0.81,0.045,0.2,1262,0.42,0.57,0.04099999999999999,0.165
0.58,C,0.7856113812353682,73.6,0.15,55210,0.65,0.14,0.262,0.7,0.014,0.07,2284,0.5,0.49,0.04099999999999999,0.133
0.6679999999999999,B,0.632615108375016,78.7,0.1,60582,0.485,0.184,0.246,0.81,0.048,0.05,1971,0.52,0.69,0.04,0.108
0.458,B,0.8012123225110023,79.8,0.1,57837,0.823,0.206,0.224,0.74,0.01,0.09,4941,0.55,0.43,0.044,0.104
0.629,B,0.6574811185956317,75.5,0.13,53378,0.451,0.184,0.204,0.76,0.024,0.09,1789,0.54,0.52,0.034,0.116
0.634,A,0.520923396161162,80.7,0.1,51740,0.477,0.237,0.171,0.8,0.015,0.1,837,0.31,0.74,0.034,0.118
0.625,A,0.5670814314595969,79.9,0.08,71098,0.341,0.177,0.208,0.83,0.015,0.07,2240,0.55,0.67,0.031,0.071
0.536,A,0.8373205741626795,74.9,0.11,58360,1,0.244,0.229,0.8,0.019,0.13,606,0.41,0.71,0.024,0.104
0.7829999999999999,C,0.7753788386750704,72.4,0.15,46895,0.69,0.211,0.21,0.7,0.009,0.07,1457,0.41,0.45,0.062,0.195
0.439,A,0.8335266821345708,77.4,0.14,49659,1,0.28300000000000003,0.2,0.74,0.009,0.09,1512,0.22,0.74,0.034,0.14300000000000002
0.7879999999999999,D,0.765377576191613,72.7,0.16,41794,0.407,0.224,0.207,0.71,0.062,0.09,1598,0.4,0.53,0.057,0.187
0.611,D,0.6565656565656566,78.2,0.18,46883,0.607,0.233,0.221,0.7,0.064,0.17,7032,0.3,0.52,0.037,0.18
0.525,D,0.8346891634026313,74,0.18,36881,1,0.231,0.173,0.65,0.034,0.13,3537,0.31,0.44,0.05599999999999999,0.217
0.478,D,0.4442119944211994,75.5,0.24,24732,1,0.273,0.193,0.67,0.607,0.17,2887,0.35,0.42,0.069,0.28800000000000003
0.623,C,0.8169446374797313,75.1,0.16,51652,0.499,0.127,0.246,0.75,0.16000000000000003,0.08,2714,0.39,0.54,0.062,0.153
0.485,C,0.8287800282618936,75.9,0.18,44426,1,0.205,0.21600000000000005,0.67,0.045,0.13,3558,0.33,0.58,0.039,0.16899999999999998
0.362,B,0.7498103474434835,76.4,0.13,61457,1,0.202,0.209,0.81,0.015,0.13,14011,0.43,0.52,0.04099999999999999,0.095
0.419,C,0.8920333715033535,72.7,0.22,34940,1,0.181,0.224,0.67,0.005,0.07,4481,0.32,0.34,0.065,0.278
0.447,D,0.8801864801864802,71.9,0.23,32701,1,0.163,0.215,0.57,0.065,0.07,8704,0.27,0.41,0.06,0.345
0.5660000000000001,B,0.751269035532995,76.9,0.11,53980,0.322,0.212,0.239,0.79,0.025,0.1,1172,0.36,0.78,0.025,0.112
0.629,A,0.6209633278598796,80.9,0.09,55247,1,0.24,0.226,0.77,0.013,0.06,3011,0.53,0.7,0.045,0.08800000000000001
0.865,D,0.2162272277515861,80.1,0.15,43032,0.584,0.275,0.174,0.67,0.081,0.12,1095,0.43,0.59,0.06,0.182
0.6809999999999999,C,0.4226362597505838,77.9,0.14,53054,0.073,0.16399999999999998,0.227,0.81,0.268,0.13,871,0.54,0.67,0.037,0.152
0.5,A,0.6602735499794323,76,0.11,68779,0.302,0.155,0.229,0.85,0.014,0.11,4314,0.53,0.67,0.031,0.084
0.49700000000000005,D,0.6754698525815692,73,0.17,41725,0.486,0.19,0.234,0.7,0.256,0.17,2738,0.47,0.55,0.049,0.187
0.532,B,0.8924008069939475,78.2,0.1,40265,1,0.196,0.256,0.66,0.027,0.24,3797,0.49,0.48,0.02899999999999999,0.111
0.36,A,0.670594669201422,78.9,0.1,79232,0.32899999999999996,0.14300000000000002,0.241,0.86,0.184,0.14,2145,0.47,0.65,0.02899999999999999,0.09
0.5720000000000001,A,0.6298964771908536,78.8,0.09,63910,0.855,0.213,0.206,0.76,0.015,0.07,1321,0.43,0.64,0.04099999999999999,0.086
0.735,B,0.5437113507435989,82.9,0.09,73890,0.196,0.28,0.182,0.85,0.177,0.14,1486,0.54,0.64,0.026,0.102
0.514,D,0.7868634490094402,71.4,0.19,40536,0.711,0.184,0.237,0.74,0.085,0.09,5994,0.46,0.45,0.034,0.231
0.471,B,0.675290780141844,78.1,0.13,50777,0.457,0.192,0.199,0.77,0.019,0.07,2418,0.53,0.51,0.054,0.134
0.578,D,0.5020103631317342,76.2,0.19,55173,0.084,0.149,0.241,0.73,0.342,0.2,1903,0.45,0.54,0.05799999999999999,0.16899999999999998
0.6509999999999999,D,0.4940980658491324,75.3,0.15,50902,0.476,0.19,0.218,0.77,0.417,0.12,1774,0.56,0.57,0.048,0.16399999999999998
0.534,A,0.7748110831234257,82.5,0.07,59905,1,0.22,0.231,0.76,0.014,0.11,1938,0.46,0.73,0.03,0.107
0.715,C,0.33663789544242434,80.2,0.1,85704,0.037,0.163,0.22,0.91,0.16,0.06,1185,0.39,0.64,0.037,0.09
0.498,C,0.7064301648149351,76.1,0.17,50138,0.33799999999999997,0.181,0.229,0.75,0.277,0.13,1114,0.44,0.59,0.03,0.194
0.644,A,0.6339600809950824,80.2,0.06,84811,0.556,0.158,0.227,0.86,0.021,0.04,2237,0.49,0.65,0.038,0.062
0.759,D,0.26862850623715373,82.4,0.11,72721,0.006,0.141,0.214,0.84,0.098,0.1,1363,0.39,0.64,0.044,0.134
0.632,B,0.6411009741765888,78.3,0.09,61311,0.755,0.211,0.241,0.8,0.08700000000000001,0.07,1375,0.51,0.68,0.04,0.102
0.503,D,0.1766594061676029,72.8,0.2,34281,0.555,0.209,0.171,0.6,0.8,0.12,2634,0.34,0.56,0.043,0.293
0.529,B,0.736073962088615,77.2,0.12,54366,0.528,0.183,0.227,0.82,0.014,0.1,2556,0.58,0.58,0.031,0.121
0.648,C,0.7282608695652174,75.9,0.15,47931,0.835,0.198,0.227,0.7,0.02,0.1,2165,0.41,0.41,0.035,0.141
0.643,D,0.4354344750514189,78.8,0.11,67398,0.047,0.119,0.261,0.84,0.107,0.09,1699,0.32,0.56,0.038,0.133
0.569,C,0.614840920973645,76.6,0.15,47533,0.45,0.264,0.195,0.8,0.025,0.09,1197,0.4,0.57,0.05,0.159
0.711,A,0.6692903977416994,78.9,0.09,78806,0.133,0.141,0.258,0.9,0.04100000000000001,0.04,1585,0.55,0.73,0.034,0.071
0.65,D,0.4923288842445257,74.4,0.18,46606,0.409,0.172,0.236,0.75,0.492,0.13,1776,0.43,0.6,0.06,0.201
0.455,B,0.8076109936575053,75.2,0.15,43919,0.655,0.196,0.23,0.69,0.011,0.13,4063,0.35,0.55,0.034,0.16699999999999998
0.49700000000000005,C,0.7869565217391304,74.7,0.17,47098,0.415,0.163,0.243,0.77,0.028,0.07,1813,0.5,0.5,0.035,0.155
0.486,B,0.4580456069454004,80.2,0.11,58740,0.249,0.132,0.153,0.88,0.045,0.1,1456,0.57,0.76,0.02799999999999999,0.205
0.327,B,0.7830368993894345,77.3,0.1,66645,0.6,0.147,0.253,0.79,0.076,0.15,1806,0.52,0.56,0.027,0.103
0.504,B,0.7793725954424386,78.5,0.13,49065,0.366,0.195,0.21,0.68,0.041,0.12,1262,0.51,0.51,0.025,0.15
0.613,B,0.5464698369323076,75.5,0.16,47966,0.273,0.221,0.203,0.77,0.08600000000000001,0.08,2159,0.49,0.51,0.061,0.154
0.843,A,0.4715122844294773,82.6,0.05,116328,0.068,0.17600000000000002,0.208,0.91,0.036,0.05,963,0.58,0.82,0.02799999999999999,0.053
0.745,A,0.5072259494223207,80.6,0.07,102579,0.037,0.182,0.209,0.89,0.07100000000000001,0.07,839,0.54,0.77,0.032,0.062
0.451,D,0.6271877486077964,75.6,0.19,39036,0.7959999999999999,0.17600000000000002,0.243,0.61,0.398,0.17,2900,0.4,0.47,0.061,0.222
0.723,D,0.4601695338889246,77.3,0.11,62678,0.127,0.18600000000000003,0.211,0.83,0.154,0.1,1206,0.5,0.61,0.051,0.113
0.613,A,0.5549522154648132,78,0.13,57439,0.32799999999999996,0.17,0.185,0.81,0.049,0.07,2507,0.51,0.67,0.042,0.119
0.5529999999999999,D,0.7115327247777579,77.3,0.15,49901,0.499,0.174,0.258,0.7,0.134,0.23,2973,0.4,0.54,0.034,0.16399999999999998
0.907,B,0.15794134633895912,85.4,0.07,112069,0.065,0.23,0.198,0.91,0.03900000000000001,0.05,691,0.5,0.77,0.023,0.069
0.701,A,0.43162276680625417,81.5,0.09,90181,0.382,0.163,0.172,0.88,0.03900000000000001,0.04,1960,0.59,0.76,0.033,0.078
0.5870000000000001,D,0.48892861261676857,72.1,0.23,35044,0.594,0.17600000000000002,0.258,0.56,0.541,0.16,2327,0.36,0.52,0.065,0.262
0.7509999999999999,A,0.5160751735792968,79.5,0.08,111056,0.387,0.155,0.23,0.9,0.135,0.04,1958,0.54,0.73,0.032,0.057
0.463,B,0.8068914562063407,76.2,0.14,51012,0.921,0.18600000000000003,0.235,0.66,0.093,0.18,4365,0.5,0.48,0.035,0.139
0.7240000000000001,A,0.29043385962584584,81.7,0.1,73574,0.784,0.207,0.165,0.83,0.015,0.05,880,0.57,0.69,0.023,0.079
0.63,B,0.755550134179068,76.7,0.13,52387,0.7170000000000001,0.236,0.18,0.75,0.018,0.12,1511,0.49,0.58,0.033,0.123
0.504,D,0.4132762312633833,72,0.23,32229,0.224,0.149,0.238,0.51,0.625,0.08,2790,0.2,0.31,0.081,0.411
0.508,C,0.6511519566322209,78.8,0.16,47519,0.456,0.138,0.147,0.81,0.24,0.2,3451,0.45,0.46,0.039,0.214
0.37200000000000005,B,0.7640731864149178,78.9,0.13,60924,0.305,0.201,0.234,0.82,0.023,0.08,2070,0.52,0.71,0.035,0.108
0.5539999999999999,D,0.7574449719464825,73.5,0.2,43492,0.794,0.194,0.223,0.6,0.00999999999999999,0.07,4501,0.45,0.51,0.083,0.2
0.5329999999999999,D,0.7145336225596529,77.6,0.13,46178,0.177,0.131,0.308,0.79,0.031,0.26,9380,0.39,0.46,0.02799999999999999,0.17
0.5379999999999999,B,0.7642697257974258,77.6,0.17,48231,0.977,0.241,0.199,0.65,0.008,0.09,6895,0.4,0.53,0.083,0.14
0.7559999999999999,C,0.17380204009014352,81.6,0.12,75843,0.001,0.123,0.16399999999999998,0.85,0.21,0.04,671,0.5,0.76,0.026,0.16699999999999998
0.491,B,0.7215000575175429,78.2,0.13,56957,0.532,0.183,0.21600000000000005,0.75,0.07600000000000001,0.11,2515,0.45,0.56,0.037,0.118
0.518,C,0.7476886370414554,78.7,0.12,61626,0.416,0.18,0.227,0.79,0.03,0.15,1871,0.36,0.56,0.033,0.117
0.595,D,0.4139835743876735,73.6,0.23,34583,0.37200000000000005,0.196,0.199,0.73,0.531,0.17,1114,0.44,0.46,0.071,0.27899999999999997
0.613,A,0.5909090909090909,84.8,0.09,59103,1,0.212,0.24,0.74,0.1,0.16,5112,0.21,0.79,0.038,0.118
0.502,C,0.7807162534435261,72.1,0.18,42322,0.785,0.239,0.199,0.64,0.031,0.13,5395,0.5,0.47,0.045,0.17600000000000002
0.789,B,0.23737308375589727,82.3,0.11,74314,0.285,0.146,0.192,0.88,0.12,0.1,533,0.62,0.83,0.033,0.134
0.607,B,0.6103462771267931,77,0.12,67450,0.204,0.132,0.254,0.86,0.302,0.12,3085,0.53,0.68,0.044,0.094
0.522,A,0.6894430992736077,78.7,0.11,52592,0.55,0.235,0.193,0.77,0.009,0.06,2079,0.49,0.6,0.045,0.135
0.066,A,0.36506019325201966,79.7,0.08,82686,0.075,0.314,0.14800000000000002,0.88,0.04,0.04,1067,0.55,0.66,0.039,0.065
0.303,B,0.740620412956258,76.9,0.11,67007,0.4270000000000001,0.157,0.244,0.82,0.189,0.15,3896,0.49,0.54,0.031,0.108
0.759,A,0.4609997811610967,81.9,0.05,105586,0.104,0.107,0.281,0.92,0.08100000000000002,0.06,2722,0.55,0.74,0.033,0.04
0.531,D,0.7236552171095268,75.5,0.16,41405,0.92,0.251,0.194,0.67,0.097,0.18,5824,0.39,0.46,0.037,0.182
0.404,B,0.7708830548926014,75.4,0.13,40782,1,0.188,0.221,0.76,0.037,0.11,4928,0.3,0.51,0.032,0.166
0.551,C,0.7750952986022872,73.9,0.13,54165,0.227,0.177,0.248,0.69,0.03,0.22,3499,0.22,0.35,0.02899999999999999,0.138
0.624,B,0.6102018966044662,77.2,0.15,50062,0.906,0.231,0.175,0.73,0.019,0.13,1814,0.42,0.62,0.036,0.146
0.607,D,0.7768567639257294,73.6,0.17,42978,0.601,0.201,0.214,0.69,0.247,0.19,2384,0.52,0.5,0.036,0.182
